,show_id,title,keyword
2801,s4604,Sat Shri Akaal England,"After several failed attempts to obtain a visa, a man desperate to escape Punjab pays a British woman to marry him so he can move to England. Comedies Dramas InternationalMovies AmmyVirk MonicaGill KaramjitAnmol VikramPradhan Movie"
2802,s4606,Thaandavam,"In London, a mysterious blind man named Kenny appears to be an assassin who uses echolocation to kill, but there is more to Kenny than meets the eye. Action&Adventure InternationalMovies Music&Musicals Vikram JagapathiBabu AnushkaShetty Vijay Movie"
2803,s4608,Theeya Velai Seyyanum Kumaru,"When shy Kumar gets stuck on the losing end of a love triangle, the Love Doctor, Mokia, has a strategy for Kumar to win the love of his life. Comedies InternationalMovies Music&Musicals Siddarth Santhanam HansikaMotwani SundarC. Movie"
2804,s4610,Tiger,"Imprisoned for drug smuggling as a child, a young man uses the law he studied while in jail to take revenge on those who wronged him. Action&Adventure Dramas InternationalMovies SippyGill IhanaDhillon YograjSingh SartajSinghPannu Movie"
2805,s4611,Udaan,"Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father's plans for his future. Dramas IndependentMovies InternationalMovies RajatBarmecha RonitRoy RamKapoor VikramadityaMotwane Movie"
2806,s4612,Vettai,"This powerful Tamil action film follows the shared fate of two very different siblings: policeman Thiru and his roguish brother, Guru. Action&Adventure InternationalMovies Music&Musicals Arya Madhavan SameeraReddy N.Linguswamy Movie"
2807,s4613,Wake Up Sid,A spoiled trust fund brat finds himself stuck in a rut of meaningless late-night parties – until he meets a significantly older woman and writer. Comedies InternationalMovies RomanticMovies RanbirKapoor KonkonaSenSharma ShrutiBapna AyaanMukherji Movie
2808,s4614,We Are Family,A divorced mother of three children runs a happy household – until her former husband brings his new career-oriented girlfriend into the picture. Dramas InternationalMovies Kajol KareenaKapoor ArjunRampal SidharthMalhotra Movie
2809,s4615,What the Jatt!!,"A peasant from Punjab and his best friend pose as detectives, filmmakers and more while trying to retrieve stolen money in this romantic comedy. Comedies InternationalMovies RomanticMovies HarishVerma IshaRikhi VipulRoy SaketBehl Movie"
2810,s4616,Zindagi Kitni Haseen Hay,"Two young parents struggle to keep their marriage afloat and their son protected amidst financial woes, career goals and clashes of ego. Dramas InternationalMovies RomanticMovies FerozeKhan SajalAli JibraylAhmedRajput AnjumShahzad Movie"
2811,s4617,Big Miracle,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events. Children&FamilyMovies Dramas DrewBarrymore JohnKrasinski KristenBell KenKwapis Movie"
2812,s4618,Paradise Lost,"A cop moonlights as the bodyguard for a young drag queen at a nightclub, and grows closer to the family of misfit singers that perform there. Dramas IndependentMovies InternationalMovies JúlioAndrade LeeTaylor HermilaGuedes MoniqueGardenberg Movie"
2813,s4619,Animal World,"An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host. Action&Adventure InternationalMovies Sci-Fi&Fantasy LiYiFeng ZhouDongyu MichaelDouglas HanYan Movie"
2814,s4620,Hold the Dark,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery. Action&Adventure Dramas JeffreyWright AlexanderSkarsgård JamesBadgeDale JeremySaulnier Movie"
2815,s4625,The 3rd Eye,"When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home. HorrorMovies InternationalMovies JessicaMila DennySumargo CitraPrima RockySoraya Movie"
2816,s4627,In Darkness,"A blind pianist fears for her life after the suspicious death of her neighbor, the daughter of a businessman accused of war crimes. IndependentMovies InternationalMovies Thrillers NatalieDormer EdSkrein EmilyRatajkowski AnthonyByrne Movie"
2817,s4631,Quincy,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career. Documentaries Music&Musicals QuincyJones RashidaJones,AlanHicks Movie"
2818,s4642,The Angel,"As his country prepares for war, top Egyptian official Ashraf Marwan makes contact with Israel and wades into a shadowy game of high-stakes espionage. Dramas InternationalMovies Thrillers MarwanKenzari HannahWare TobyKebbell ArielVromen Movie"
2819,s4643,The Land of Steady Habits,"After leaving his wife and his job to find happiness, Anders begins a clumsy, heartbreaking quest to reassemble the pieces of his fractured life. Comedies Dramas IndependentMovies BenMendelsohn EdieFalco ConnieBritton NicoleHolofcener Movie"
2820,s4647,On My Skin,"Arrested in Rome for a drug-related offense, Stefano Cucchi endures a harrowing week in custody that changes his family forever. Based on true events. Dramas InternationalMovies AlessandroBorghi JasmineTrinca MilviaMarigliano AlessioCremonini Movie"
2821,s4650,The Resistance Banker,"Risking his family and future, a banker in occupied Amsterdam slows the Nazi war machine by creating an underground bank to fund the resistance. Dramas InternationalMovies BarryAtsma JacobDerwig PierreBokma JoramLürsen Movie"
2822,s4657,Next Gen,"When lonely Mai forms an unlikely bond with a top-secret robot, they embark on an intense, action-packed adventure to foil the plot of a vicious villain. Children&FamilyMovies Comedies Sci-Fi&Fantasy JohnKrasinski CharlyneYi JasonSudeikis KevinR.Adams,JoeKsander Movie"
2823,s4658,Sierra Burgess Is A Loser,A wrong-number text sparks a virtual romance between a smart but unpopular teen and a sweet jock who thinks he's talking to a gorgeous cheerleader. Comedies RomanticMovies ShannonPurser KristineFroseth RJCyler IanSamuels Movie
2824,s4660,The Most Assassinated Woman in the World,"In 1930s Paris, an actress famous for her gory death scenes at the Grand Guignol Theater contends with a mysterious stalker and ghosts from her past. Dramas InternationalMovies Thrillers AnnaMouglalis NielsSchneider AndréWilms FranckRibière Movie"
2825,s4661,PK,Aamir Khan teams with director Rajkumar Hirani to play a social crusader in a political satire on the state of corruption in India. Comedies Dramas InternationalMovies AamirKhan AnuskhaSharma SanjayDutt RajkumarHirani Movie
2826,s4662,The Debt Collector,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection. Action&Adventure ScottAdkins LouisMandylor VladimirKulich JesseV.Johnson Movie"
2827,s4665,Age of Rebellion,"At their high school, a group of unruly teens wreak havoc, face bullies and navigate turbulent lives beyond school grounds. CrimeTVShows InternationalTVShows TVDramas PeterHo JeanineYang TammyChen PeterHo TV Show"
2828,s4666,Carbon,"On the verge of losing his business, an entrepreneur launches a carbon tax scam that thrusts him into a web of criminals, intrigue and murder. Dramas InternationalMovies Thrillers BenoîtMagimel Gringe IdirChender OlivierMarchal Movie"
2829,s4667,Garbage,The lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller. Dramas IndependentMovies InternationalMovies TanmayDhanania TrimalaAdhikari SatarupaDas QaushiqMukherjee Movie
2830,s4668,​​Kuch Bheege Alfaaz,"After accidentally connecting over the Internet, two strangers form a tight friendship – not knowing they already share a bond. Dramas IndependentMovies InternationalMovies GeetanjaliThapa ZainKhanDurrani ShrayRaiTiwari Onir Movie"
2831,s4669,Love and Shukla,"A sexually inexperienced rickshaw driver struggles to build intimacy with his shy new wife in their tiny, overcrowded quarters. Dramas IndependentMovies InternationalMovies SaharshKumarShukla TaneeaRajawat HimaSingh JatlaSiddartha Movie"
2832,s4670,Once Again,"After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person. Dramas IndependentMovies InternationalMovies ShefaliShah NeerajKabi RasikaDugal KanwalSethi Movie"
2833,s4672,Sparring,A middle-aged boxer with a mixed record becomes a champion's sparring partner while dreaming of one last chance to end his career with a victory. Dramas InternationalMovies SportsMovies MathieuKassovitz OliviaMerilahti SouleymaneM'Baye SamuelJouy Movie
2834,s4676,The Laws of Thermodynamics,"A physicist uses the laws of thermodynamics to describe romance and relationships, but his theories prove faulty when it comes to his own love life. Comedies InternationalMovies RomanticMovies VitoSanz BertaVázquez ChinoDarín MateoGil Movie"
2835,s4680,Naam Shabana,"A fiery young woman accepts help from a spy agency to avenge her lover's murder. In return, she must prove herself as one of their top recruits. Action&Adventure InternationalMovies TapseePannu AkshayKumar ManojBajpayee ShivamNair Movie"
2836,s4681,Qarib Qarib Singlle,"After reluctantly joining a dating app, a 35-year-old widow accompanies an easygoing poet on a trip to visit three of his exes. Comedies InternationalMovies RomanticMovies IrrfanKhan Parvathy NehaDhupia TanujaChandra Movie"
2837,s4682,Spyder,"When an Intelligence Bureau officer’s phone-tapping day job leads him to a serial killer, he must track down and thwart the murderer’s next steps. Action&Adventure InternationalMovies MaheshBabu RakulPreetSingh S.J.Surya A.R.Murugadoss Movie"
2838,s4684,Maria Bamford: The Special Special Special,"Spend an evening with gleeful, oh-so-awkward Maria Bamford via her cozy, shot-at-home comedy special, which has a two-person audience: her parents. Stand-UpComedy MariaBamford WayneFederman JackieKashian JordanBrady Movie"
2839,s4685,Bert Kreischer: Secret Time,Shirtless comic Bert Kreischer relays personal secrets and stories about being a cool – if not always responsible – dad in this stand-up special. Stand-UpComedy BertKreischer ToddBiermann Movie
2840,s4686,GHOUL,"When a new prisoner at a military detention center exhibits eerie behavior, a young interrogator’s search for the truth becomes a battle for survival. InternationalTVShows TVDramas TVHorror RadhikaApte ManavKaul RatnabaliBhattacharjee PatrickGraham TV Show"
2841,s4687,One Last Shot,"In this low-budget short film, two best buddies meet up for a night of booze-fueled fun before one of them moves to Vancouver. Comedies RobbWells JohnPaulTremblay JohnDunsworth MikeClattenburg Movie"
2842,s4688,Take My Brother Away,"Bickering siblings Shi Miao and Shi Fen tackle friendship matters, school drama and the pitfalls of growing up with little parental supervision. InternationalTVShows TVComedies TVDramas SunQian JosephZeng LvXiaoYu HanQing TV Show"
2843,s4689,The After Party,An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true. Comedies Music&Musicals KyleHarvey HarrisonHolzer TeyanaTaylor IanEdelman Movie
2844,s4691,Bareilly Ki Barfi,"When she falls in love with the author of a novel she adores, bohemian Bitti enlists the help of a local printer to find her new object of affection. Comedies Dramas InternationalMovies AyushmannKhurrana KritiSanon RajkummarRao AshwinyIyerTiwari Movie"
2845,s4692,Mersal,"A detective arrests a doctor for crimes targeting medical professionals but later finds the real culprit in a tale of revenge, corruption and magic. Action&Adventure Dramas InternationalMovies JosephVijay S.J.Surya KajalAggarwal AtleeKumar Movie"
2846,s4693,Mom,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free. Dramas InternationalMovies Thrillers Sridevi AkshayeKhanna SajalAli RaviUdyawar Movie"
2847,s4694,Pad Man,"Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford. Dramas InternationalMovies RomanticMovies AkshayKumar SonamKapoor RadhikaApte R.Balki Movie"
